"ï..capiq_company_id","period","period_type","currency_id","period_end_date","filing_date","year","quarter","IQ_ACCR_INT_PAY_CF","IQ_ACCR_INT_RECEIV_CF","IQ_ACQUIRE_REAL_ESTATE_CF","IQ_ACQUISITION_RE_ASSETS","IQ_AMORT_DIC_CF","IQ_AMORT_SOFTWARE_ASSETS_CF","IQ_AMORTIZATION","IQ_ANNUITY_PAY","IQ_ANNUITY_REC","IQ_ASSET_WRITEDOWN_CF","IQ_ASSET_WRITEDOWN_CF_BNK","IQ_ASSET_WRITEDOWN_CF_BR","IQ_ASSET_WRITEDOWN_CF_CM","IQ_ASSET_WRITEDOWN_CF_FIN","IQ_ASSET_WRITEDOWN_CF_INS","IQ_ASSET_WRITEDOWN_CF_RE","IQ_ASSET_WRITEDOWN_CF_REIT","IQ_ASSET_WRITEDOWN_CF_UTI","IQ_CAPEX","IQ_CAPEX_BNK","IQ_CAPEX_BR","IQ_CAPEX_CM","IQ_CAPEX_FIN","IQ_CAPEX_INS","IQ_CAPEX_UTI","IQ_CASH_ACQUIRE_CF","IQ_CASH_FINAN","IQ_CASH_INTEREST","IQ_CASH_INTEREST_FINAN","IQ_CASH_INTEREST_INVEST","IQ_CASH_INTEREST_NET","IQ_CASH_INTEREST_OPER","IQ_CASH_INTEREST_RECEIVED","IQ_CASH_INVEST","IQ_CASH_OPER","IQ_CASH_TAXES","IQ_CASH_TAXES_FINAN","IQ_CASH_TAXES_INVEST","IQ_CASH_TAXES_OPER","IQ_CHANGE_AP","IQ_CHANGE_AP_BNK","IQ_CHANGE_AP_BR","IQ_CHANGE_AP_CM","IQ_CHANGE_AP_FIN","IQ_CHANGE_AP_INS","IQ_CHANGE_AP_RE","IQ_CHANGE_AP_REIT","IQ_CHANGE_AP_UTI","IQ_CHANGE_AR","IQ_CHANGE_AR_BNK","IQ_CHANGE_AR_BR","IQ_CHANGE_AR_CM","IQ_CHANGE_AR_FIN","IQ_CHANGE_AR_INS","IQ_CHANGE_AR_RE","IQ_CHANGE_AR_REIT","IQ_CHANGE_AR_UTI","IQ_CHANGE_DEF_TAX","IQ_CHANGE_DEF_TAX_TOTAL","IQ_CHANGE_DEPOSIT_ACCT","IQ_CHANGE_INC_TAX","IQ_CHANGE_INS_RES_LIAB","IQ_CHANGE_INVENTORY","IQ_CHANGE_NET_OPER_ASSETS","IQ_CHANGE_OTHER_NET_OPER_ASSETS","IQ_CHANGE_OTHER_NET_OPER_ASSETS_BNK","IQ_CHANGE_OTHER_NET_OPER_ASSETS_BR","IQ_CHANGE_OTHER_NET_OPER_ASSETS_CM","IQ_CHANGE_OTHER_NET_OPER_ASSETS_FIN","IQ_CHANGE_OTHER_NET_OPER_ASSETS_INS","IQ_CHANGE_OTHER_NET_OPER_ASSETS_RE","IQ_CHANGE_OTHER_NET_OPER_ASSETS_REIT","IQ_CHANGE_OTHER_NET_OPER_ASSETS_UTI","IQ_CHANGE_OTHER_WORK_CAP","IQ_CHANGE_OTHER_WORK_CAP_BNK","IQ_CHANGE_OTHER_WORK_CAP_BR","IQ_CHANGE_OTHER_WORK_CAP_CM","IQ_CHANGE_OTHER_WORK_CAP_FIN","IQ_CHANGE_OTHER_WORK_CAP_INS","IQ_CHANGE_OTHER_WORK_CAP_REIT","IQ_CHANGE_OTHER_WORK_CAP_UTI","IQ_CHANGE_TRADING_ASSETS","IQ_CHANGE_UNEARN_REV","IQ_CHANGE_WORK_CAP","IQ_CHANGES_WORK_CAP","IQ_COMMON_DIV_CF","IQ_COMMON_ISSUED","IQ_COMMON_ISSUED_BNK","IQ_COMMON_ISSUED_BR","IQ_COMMON_ISSUED_CM","IQ_COMMON_ISSUED_FIN","IQ_COMMON_ISSUED_INS","IQ_COMMON_ISSUED_RE","IQ_COMMON_ISSUED_REIT","IQ_COMMON_ISSUED_UTI","IQ_COMMON_PREF_DIV_CF","IQ_COMMON_REP","IQ_COMMON_REP_BNK","IQ_COMMON_REP_BR","IQ_COMMON_REP_CM","IQ_COMMON_REP_FIN","IQ_COMMON_REP_INS","IQ_COMMON_REP_RE","IQ_COMMON_REP_REIT","IQ_COMMON_REP_UTI","IQ_CREDIT_LOSS_CF","IQ_DA_CF","IQ_DA_CF_BNK","IQ_DA_CF_BR","IQ_DA_CF_CM","IQ_DA_CF_FIN","IQ_DA_CF_INS","IQ_DA_CF_RE","IQ_DA_CF_REIT","IQ_DA_CF_UTI","IQ_DA_SUPPL_CF","IQ_DA_SUPPL_CF_BNK","IQ_DA_SUPPL_CF_BR","IQ_DA_SUPPL_CF_CM","IQ_DA_SUPPL_CF_FIN","IQ_DA_SUPPL_CF_INS","IQ_DA_SUPPL_CF_RE","IQ_DA_SUPPL_CF_REIT","IQ_DA_SUPPL_CF_UTI","IQ_DEF_AMORT","IQ_DEF_AMORT_BNK","IQ_DEF_AMORT_BR","IQ_DEF_AMORT_CM","IQ_DEF_AMORT_FIN","IQ_DEF_AMORT_INS","IQ_DEF_AMORT_REIT","IQ_DEF_AMORT_UTI","IQ_DEF_CHARGES_BR","IQ_DEF_CHARGES_CF","IQ_DEF_CHARGES_CM","IQ_DEF_CHARGES_FIN","IQ_DEF_CHARGES_INS","IQ_DEF_CHARGES_RE","IQ_DEF_CHARGES_REIT","IQ_DEF_POLICY_ACQ_COSTS_CF","IQ_DEF_POLICY_AMORT","IQ_DEFERRED_TAXES","IQ_DEPRE_DEPLE","IQ_DEPRE_SUPP","IQ_DEPRECIATION_RENTAL_ASSETS_CF","IQ_DIVEST_CF","IQ_DO_CF","IQ_DO_FINANCE_CF","IQ_DO_INVEST_CF","IQ_FINANCING_CASH","IQ_FINANCING_CASH_SUPPL","IQ_FOREIGN_EXCHANGE","IQ_FTOOL_CAPEX","IQ_FTOOL_CASH_INVEST","IQ_FTOOL_NI_CF","IQ_FX","IQ_GAIN_ASSETS_CF","IQ_GAIN_ASSETS_CF_BNK","IQ_GAIN_ASSETS_CF_BR","IQ_GAIN_ASSETS_CF_CM","IQ_GAIN_ASSETS_CF_FIN","IQ_GAIN_ASSETS_CF_INS","IQ_GAIN_ASSETS_CF_RE","IQ_GAIN_ASSETS_CF_REIT","IQ_GAIN_ASSETS_CF_UTI","IQ_GAIN_INVEST_CF","IQ_GAIN_INVEST_CF_BNK","IQ_GAIN_INVEST_CF_BR","IQ_GAIN_INVEST_CF_CM","IQ_GAIN_INVEST_CF_FIN","IQ_GAIN_INVEST_CF_INS","IQ_GAIN_INVEST_CF_RE","IQ_GAIN_INVEST_CF_REIT","IQ_GAIN_INVEST_CF_UTI","IQ_GAIN_LOANS_RECEIV","IQ_GROSS_DIVID","IQ_GW_INTAN_AMORT_CF","IQ_GW_INTAN_AMORT_CF_BNK","IQ_GW_INTAN_AMORT_CF_BR","IQ_GW_INTAN_AMORT_CF_CM","IQ_GW_INTAN_AMORT_CF_FIN","IQ_GW_INTAN_AMORT_CF_INS","IQ_GW_INTAN_AMORT_CF_RE","IQ_GW_INTAN_AMORT_CF_REIT","IQ_GW_INTAN_AMORT_CF_UTI","IQ_INC_EQUITY_CF","IQ_INVEST_LOANS_CF","IQ_INVEST_LOANS_CF_BNK","IQ_INVEST_LOANS_CF_BR","IQ_INVEST_LOANS_CF_CM","IQ_INVEST_LOANS_CF_FIN","IQ_INVEST_LOANS_CF_INS","IQ_INVEST_LOANS_CF_RE","IQ_INVEST_LOANS_CF_REIT","IQ_INVEST_LOANS_CF_UTI","IQ_INVEST_SECURITY_CF","IQ_INVEST_SECURITY_CF_BNK","IQ_INVEST_SECURITY_CF_BR","IQ_INVEST_SECURITY_CF_CM","IQ_INVEST_SECURITY_CF_FIN","IQ_INVEST_SECURITY_CF_INS","IQ_INVEST_SECURITY_CF_RE","IQ_INVEST_SECURITY_CF_REIT","IQ_INVEST_SECURITY_CF_UTI","IQ_ISS_DEBT_NET","IQ_LOANS_CF","IQ_LOANS_CF_BNK","IQ_LOANS_CF_BR","IQ_LOANS_CF_CM","IQ_LOANS_CF_FIN","IQ_LOANS_CF_INS","IQ_LOANS_CF_RE","IQ_LOANS_CF_REIT","IQ_LOANS_CF_UTI","IQ_LT_DEBT_ISSUED","IQ_LT_DEBT_ISSUED_BNK","IQ_LT_DEBT_ISSUED_BR","IQ_LT_DEBT_ISSUED_CM","IQ_LT_DEBT_ISSUED_FIN","IQ_LT_DEBT_ISSUED_INS","IQ_LT_DEBT_ISSUED_RE","IQ_LT_DEBT_ISSUED_REIT","IQ_LT_DEBT_ISSUED_UTI","IQ_LT_DEBT_REPAID","IQ_LT_DEBT_REPAID_BNK","IQ_LT_DEBT_REPAID_BR","IQ_LT_DEBT_REPAID_CM","IQ_LT_DEBT_REPAID_FIN","IQ_LT_DEBT_REPAID_INS","IQ_LT_DEBT_REPAID_RE","IQ_LT_DEBT_REPAID_REIT","IQ_LT_DEBT_REPAID_UTI","IQ_MINORITY_INTEREST_CF","IQ_MISC_ADJUST_CF","IQ_NEGATIVE_GW_AMORT_CF","IQ_NET_CHANGE","IQ_NET_DEBT_ISSUED","IQ_NET_DEBT_ISSUED_BNK","IQ_NET_DEBT_ISSUED_BR","IQ_NET_DEBT_ISSUED_CM","IQ_NET_DEBT_ISSUED_FIN","IQ_NET_DEBT_ISSUED_INS","IQ_NET_DEBT_ISSUED_RE","IQ_NET_DEBT_ISSUED_REIT","IQ_NET_DEBT_ISSUED_UTI","IQ_NET_INC_CF","IQ_NI_CF","IQ_NON_CASH","IQ_NON_CASH_ITEMS","IQ_NUKE_CF","IQ_NUKE_CONTR","IQ_OIL_IMPAIR","IQ_OTHER_AMORT","IQ_OTHER_AMORT_BNK","IQ_OTHER_AMORT_BR","IQ_OTHER_AMORT_CM","IQ_OTHER_AMORT_FIN","IQ_OTHER_AMORT_INS","IQ_OTHER_AMORT_RE","IQ_OTHER_AMORT_REIT","IQ_OTHER_AMORT_UTI","IQ_OTHER_FINANCE_ACT","IQ_OTHER_FINANCE_ACT_BNK","IQ_OTHER_FINANCE_ACT_BR","IQ_OTHER_FINANCE_ACT_CM","IQ_OTHER_FINANCE_ACT_FIN","IQ_OTHER_FINANCE_ACT_INS","IQ_OTHER_FINANCE_ACT_RE","IQ_OTHER_FINANCE_ACT_REIT","IQ_OTHER_FINANCE_ACT_SUPPL","IQ_OTHER_FINANCE_ACT_SUPPL_BNK","IQ_OTHER_FINANCE_ACT_SUPPL_BR","IQ_OTHER_FINANCE_ACT_SUPPL_CM","IQ_OTHER_FINANCE_ACT_SUPPL_FIN","IQ_OTHER_FINANCE_ACT_SUPPL_INS","IQ_OTHER_FINANCE_ACT_SUPPL_RE","IQ_OTHER_FINANCE_ACT_SUPPL_REIT","IQ_OTHER_FINANCE_ACT_SUPPL_UTI","IQ_OTHER_FINANCE_ACT_UTI","IQ_OTHER_INVEST_ACT","IQ_OTHER_INVEST_ACT_BNK","IQ_OTHER_INVEST_ACT_BR","IQ_OTHER_INVEST_ACT_CM","IQ_OTHER_INVEST_ACT_FIN","IQ_OTHER_INVEST_ACT_INS","IQ_OTHER_INVEST_ACT_RE","IQ_OTHER_INVEST_ACT_REIT","IQ_OTHER_INVEST_ACT_SUPPL","IQ_OTHER_INVEST_ACT_SUPPL_BNK","IQ_OTHER_INVEST_ACT_SUPPL_BR","IQ_OTHER_INVEST_ACT_SUPPL_CM","IQ_OTHER_INVEST_ACT_SUPPL_FIN","IQ_OTHER_INVEST_ACT_SUPPL_INS","IQ_OTHER_INVEST_ACT_SUPPL_RE","IQ_OTHER_INVEST_ACT_SUPPL_REIT","IQ_OTHER_INVEST_ACT_SUPPL_UTI","IQ_OTHER_INVEST_ACT_UTI","IQ_OTHER_INVESTING","IQ_OTHER_OPER_ACT","IQ_OTHER_OPER_ACT_BNK","IQ_OTHER_OPER_ACT_BR","IQ_OTHER_OPER_ACT_CM","IQ_OTHER_OPER_ACT_FIN","IQ_OTHER_OPER_ACT_INS","IQ_OTHER_OPER_ACT_RE","IQ_OTHER_OPER_ACT_REIT","IQ_OTHER_OPER_ACT_UTI","IQ_OTHER_OPER_TOT_BNK","IQ_OTHER_OPER_TOT_BR","IQ_OTHER_OPER_TOT_CM","IQ_OTHER_OPER_TOT_FIN","IQ_OTHER_OPER_TOT_INS","IQ_OTHER_OPER_TOT_RE","IQ_OTHER_OPER_TOT_REIT","IQ_OTHER_OPER_TOT_UTI","IQ_PREF_DIV_CF","IQ_PREF_ISSUED","IQ_PREF_ISSUED_BNK","IQ_PREF_ISSUED_BR","IQ_PREF_ISSUED_CM","IQ_PREF_ISSUED_FIN","IQ_PREF_ISSUED_INS","IQ_PREF_ISSUED_RE","IQ_PREF_ISSUED_REIT","IQ_PREF_ISSUED_UTI","IQ_PREF_REP","IQ_PREF_REP_BNK","IQ_PREF_REP_BR","IQ_PREF_REP_CM","IQ_PREF_REP_FIN","IQ_PREF_REP_INS","IQ_PREF_REP_RE","IQ_PREF_REP_REIT","IQ_PREF_REP_UTI","IQ_PROV_BAD_DEBTS_CF","IQ_REINSUR_PAY_CF","IQ_REINSUR_RECOVER_CF","IQ_RESTRUCTURE_CF","IQ_SALE_INTAN_CF","IQ_SALE_INTAN_CF_BNK","IQ_SALE_INTAN_CF_BR","IQ_SALE_INTAN_CF_CM","IQ_SALE_INTAN_CF_FIN","IQ_SALE_INTAN_CF_INS","IQ_SALE_INTAN_CF_RE","IQ_SALE_INTAN_CF_REIT","IQ_SALE_INTAN_CF_UTI","IQ_SALE_PPE_CF","IQ_SALE_PPE_CF_BNK","IQ_SALE_PPE_CF_BR","IQ_SALE_PPE_CF_CM","IQ_SALE_PPE_CF_FIN","IQ_SALE_PPE_CF_INS","IQ_SALE_PPE_CF_UTI","IQ_SALE_PROCEEDS_RENTAL_ASSETS","IQ_SALE_RE_ASSETS","IQ_SALE_REAL_ESTATE_CF","IQ_SALE_REAL_ESTATE_CF_BNK","IQ_SALE_REAL_ESTATE_CF_BR","IQ_SALE_REAL_ESTATE_CF_CM","IQ_SALE_REAL_ESTATE_CF_FIN","IQ_SALE_REAL_ESTATE_CF_INS","IQ_SALE_REAL_ESTATE_CF_UTI","IQ_SECUR_RECEIV","IQ_SPECIAL_DIV_CF","IQ_SPECIAL_DIV_CF_BNK","IQ_SPECIAL_DIV_CF_BR","IQ_SPECIAL_DIV_CF_CM","IQ_SPECIAL_DIV_CF_FIN","IQ_SPECIAL_DIV_CF_INS","IQ_SPECIAL_DIV_CF_RE","IQ_SPECIAL_DIV_CF_REIT","IQ_SPECIAL_DIV_CF_UTI","IQ_ST_DEBT_ISSUED","IQ_ST_DEBT_ISSUED_BNK","IQ_ST_DEBT_ISSUED_BR","IQ_ST_DEBT_ISSUED_CM","IQ_ST_DEBT_ISSUED_FIN","IQ_ST_DEBT_ISSUED_INS","IQ_ST_DEBT_ISSUED_RE","IQ_ST_DEBT_ISSUED_REIT","IQ_ST_DEBT_ISSUED_UTI","IQ_ST_DEBT_REPAID","IQ_ST_DEBT_REPAID_BNK","IQ_ST_DEBT_REPAID_BR","IQ_ST_DEBT_REPAID_CM","IQ_ST_DEBT_REPAID_FIN","IQ_ST_DEBT_REPAID_INS","IQ_ST_DEBT_REPAID_RE","IQ_ST_DEBT_REPAID_REIT","IQ_ST_DEBT_REPAID_UTI","IQ_STOCK_BASED_CF","IQ_TAX_BENEFIT_OPTIONS","IQ_TOTAL_CASH_DIVID","IQ_TOTAL_CASH_FINAN","IQ_TOTAL_CASH_INVEST","IQ_TOTAL_CASH_OPER","IQ_TOTAL_DEBT_ISSUED","IQ_TOTAL_DEBT_ISSUED_BNK","IQ_TOTAL_DEBT_ISSUED_BR","IQ_TOTAL_DEBT_ISSUED_CM","IQ_TOTAL_DEBT_ISSUED_FIN","IQ_TOTAL_DEBT_ISSUED_RE","IQ_TOTAL_DEBT_ISSUED_REIT","IQ_TOTAL_DEBT_ISSUED_UTI","IQ_TOTAL_DEBT_ISSUES_INS","IQ_TOTAL_DEBT_REPAID","IQ_TOTAL_DEBT_REPAID_BNK","IQ_TOTAL_DEBT_REPAID_BR","IQ_TOTAL_DEBT_REPAID_CM","IQ_TOTAL_DEBT_REPAID_FIN","IQ_TOTAL_DEBT_REPAID_INS","IQ_TOTAL_DEBT_REPAID_RE","IQ_TOTAL_DEBT_REPAID_REIT","IQ_TOTAL_DEBT_REPAID_UTI","IQ_TOTAL_DIV_PAID_CF","IQ_US_GAAP_CASH_FINAN","IQ_US_GAAP_CASH_INVEST","IQ_US_GAAP_CASH_OPER","IQ_US_GAAP_NET_CHANGE","IQ_US_GAAP_NET_CHANGE_ADJ","capiq_company_id","currency_id.1","latest_iq_rev","latest_iq_total_assets"
"21401","Q:2006.1  ","Q         ",160,"2006-03-31","2007-08-13",2006,1,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","-2933000.000000","-2933000.000000","-2933000.000000","-2933000.000000","-2933000.000000","-2933000.000000","-2933000.000000","NULL","-403974000.000000","1762000.000000","NULL","NULL","NULL","NULL","NULL","-2933000.000000","390582000.000000","889000.000000","NULL","NULL","NULL","22728000.000000","22728000.000000","22728000.000000","22728000.000000","22728000.000000","22728000.000000","22728000.000000","22728000.000000","22728000.000000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","294176000.000000","271448000.000000","271448000.000000","271448000.000000","271448000.000000","271448000.000000","271448000.000000","271448000.000000","271448000.000000","271448000.000000","271448000.000000","271448000.000000","271448000.000000","271448000.000000","271448000.000000","271448000.000000","271448000.000000","271448000.000000","NULL","NULL","294176000.000000","294176000.000000","-338278000.000000","79210000.000000","79210000.000000","79210000.000000","79210000.000000","79210000.000000","79210000.000000","79210000.000000","79210000.000000","79210000.000000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","542000.000000","542000.000000","542000.000000","542000.000000","542000.000000","542000.000000","542000.000000","542000.000000","542000.000000","542000.000000","542000.000000","542000.000000","542000.000000","542000.000000","542000.000000","542000.000000","542000.000000","542000.000000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","542000.000000","NULL","NULL","NULL","NULL","NULL","NULL","103919000.000000","103919000.000000","NULL","-2933000.000000","-2933000.000000","260616000.000000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","-1500398000.000000","-1500398000.000000","-1500398000.000000","-1500398000.000000","-1500398000.000000","-1500398000.000000","-1500398000.000000","-1500398000.000000","-1500398000.000000","NULL","-338278000.000000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","-248825000.000000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1344496000.000000","-40000.000000","NULL","-16365000.000000","-248825000.000000","-248825000.000000","-248825000.000000","-248825000.000000","-248825000.000000","-248825000.000000","-248825000.000000","-248825000.000000","-248825000.000000","260616000.000000","260616000.000000","-164752000.000000","-164752000.000000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","103919000.000000","103919000.000000","103919000.000000","103919000.000000","103919000.000000","103919000.000000","103919000.000000","103919000.000000","103919000.000000","103919000.000000","103919000.000000","103919000.000000","103919000.000000","103919000.000000","103919000.000000","103919000.000000","103919000.000000","103919000.000000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","-8850000.000000","-8850000.000000","-8850000.000000","-8850000.000000","-8850000.000000","-8850000.000000","-8850000.000000","-8850000.000000","-8850000.000000","129424000.000000","129424000.000000","129424000.000000","129424000.000000","129424000.000000","129424000.000000","129424000.000000","129424000.000000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","614000.000000","614000.000000","614000.000000","614000.000000","614000.000000","614000.000000","614000.000000","614000.000000","614000.000000","-249439000.000000","-249439000.000000","-249439000.000000","-249439000.000000","-249439000.000000","-249439000.000000","-249439000.000000","-249439000.000000","-249439000.000000","NULL","NULL","-338278000.000000","-403974000.000000","-2933000.000000","390582000.000000","614000.000000","614000.000000","614000.000000","614000.000000","614000.000000","614000.000000","614000.000000","614000.000000","614000.000000","-249439000.000000","-249439000.000000","-249439000.000000","-249439000.000000","-249439000.000000","-249439000.000000","-249439000.000000","-249439000.000000","-249439000.000000","-338278000.000000","NULL","NULL","NULL","NULL","NULL",21401,160,1043768000,71057759000
"21401","Q:2006.2  ","Q         ",160,"2006-06-30","2007-11-13",2006,2,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","-6178000.000000","-6178000.000000","-6178000.000000","-6178000.000000","-6178000.000000","-6178000.000000","-6178000.000000","NULL","5012413000.000000","6388000.000000","NULL","NULL","NULL","NULL","NULL","-6178000.000000","-4984754000.000000","601000.000000","NULL","NULL","NULL","10795000.000000","10795000.000000","10795000.000000","10795000.000000","10795000.000000","10795000.000000","10795000.000000","10795000.000000","10795000.000000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","-5220867000.000000","-5231662000.000000","-5231662000.000000","-5231662000.000000","-5231662000.000000","-5231662000.000000","-5231662000.000000","-5231662000.000000","-5231662000.000000","-5231662000.000000","-5231662000.000000","-5231662000.000000","-5231662000.000000","-5231662000.000000","-5231662000.000000","-5231662000.000000","-5231662000.000000","-5231662000.000000","NULL","NULL","-5220867000.000000","-5220867000.000000","-241473000.000000","42124000.000000","42124000.000000","42124000.000000","42124000.000000","42124000.000000","42124000.000000","42124000.000000","42124000.000000","42124000.000000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","498000.000000","498000.000000","498000.000000","498000.000000","498000.000000","498000.000000","498000.000000","498000.000000","498000.000000","498000.000000","498000.000000","498000.000000","498000.000000","498000.000000","498000.000000","498000.000000","498000.000000","498000.000000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","498000.000000","1040000.000000","NULL","NULL","NULL","NULL","NULL","3983806000.000000","3983806000.000000","NULL","-6178000.000000","-6178000.000000","268409000.000000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","-463499000.000000","-463499000.000000","-463499000.000000","-463499000.000000","-463499000.000000","-463499000.000000","-463499000.000000","-463499000.000000","-463499000.000000","NULL","-241473000.000000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1227956000.000000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","432852000.000000","40000.000000","NULL","21521000.000000","1227956000.000000","1227956000.000000","1227956000.000000","1227956000.000000","1227956000.000000","1227956000.000000","1227956000.000000","1227956000.000000","1227956000.000000","268409000.000000","268409000.000000","-32794000.000000","-32794000.000000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3983806000.000000","3983806000.000000","3983806000.000000","3983806000.000000","3983806000.000000","3983806000.000000","3983806000.000000","3983806000.000000","3983806000.000000","3983806000.000000","3983806000.000000","3983806000.000000","3983806000.000000","3983806000.000000","3983806000.000000","3983806000.000000","3983806000.000000","3983806000.000000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","-2147000.000000","-2147000.000000","-2147000.000000","-2147000.000000","-2147000.000000","-2147000.000000","-2147000.000000","-2147000.000000","-2147000.000000","-5253661000.000000","-5253661000.000000","-5253661000.000000","-5253661000.000000","-5253661000.000000","-5253661000.000000","-5253661000.000000","-5253661000.000000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","-241473000.000000","5012413000.000000","-6178000.000000","-4984754000.000000","1227956000.000000","1227956000.000000","1227956000.000000","1227956000.000000","1227956000.000000","1227956000.000000","1227956000.000000","1227956000.000000","1227956000.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-241473000.000000","NULL","NULL","NULL","NULL","NULL",21401,160,1043768000,71057759000
